,SRR3917608,SRR3736988,SRR3736989,SRR3917587,SRR3917627,SRR3917619,SRR3736999,SRR3736998,SRR3737029,SRR3737001,SRR3737015,SRR3917694,SRR3730381,SRR3730395,SRR3730356,SRR3730357,SRR3730394,SRR3730380,SRR3917695,SRR3737014,SRR3737000,SRR3737028,SRR3737016,SRR3737002,SRR3917697,SRR3730396,SRR3730382,SRR3730355,SRR3730369,SRR3730368,SRR3730354,SRR3730383,SRR3730397,SRR3917696,SRR3737003,SRR3737017,SRR3737013,SRR3737007,SRR3917686,SRR3917692,SRR3730393,SRR3730387,SRR3730378,SRR3730350,SRR3730345,SRR3730351,SRR3730379,SRR3730386,SRR3730392,SRR3917693,SRR3917687,SRR3737006,SRR3737012,SRR3737004,SRR3737010,SRR3917691,SRR3730384,SRR3730390,SRR3730347,SRR3730353,SRR3730352,SRR3730346,SRR3730391,SRR3730385,SRR3917690,SRR3737011,SRR3737005,SRR3737020,SRR3917689,SRR3730388,SRR3730363,SRR3730377,SRR3730376,SRR3730362,SRR3730389,SRR3917688,SRR3737021,SRR3737009,SRR3737023,SRR3730374,SRR3730360,SRR3730348,SRR3730349,SRR3730361,SRR3730375,SRR3917648,SRR3737022,SRR3737026,SRR3730359,SRR3730371,SRR3730365,SRR3730364,SRR3730370,SRR3730358,SRR3917665,SRR3737025,SRR3737031,SRR3917698,SRR3730399,SRR3730400,SRR3730366,SRR3730372,SRR3730373,SRR3730367,SRR3730398,SRR3737018,SRR3737030,SRR3737024,SRR3917563,SRR3736995,SRR3736994,SRR3917562,SRR3736996,SRR3736997,SRR3736987,SRR3736993,SRR3736986,SRR3736990,SRR3736984,SRR3736985,SRR3736991
1679169,0,0,0,0,0,0,0,0,0,0,0,0,16,17,2,5,4,3,0,0,0,0,0,0,0,11,36,3,25,10,35,13,16,0,0,0,0,0,0,0,19,28,13,10,23,14,17,29,9,0,0,0,0,0,0,0,28,21,6,8,16,3,14,16,0,0,0,0,0,17,21,11,13,8,37,0,0,0,0,15,22,12,22,7,4,0,0,0,10,18,41,15,19,15,0,0,0,0,14,11,16,18,41,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965547,2,2,3,5,9,4,3,3,6,2,4,4,0,0,0,0,0,0,2,2,59,5,0,3,16,0,0,0,0,0,0,0,0,2,4,5,6,3,11,2,0,0,0,0,0,0,0,0,0,1,2,7,9,2,1,2,0,0,0,0,0,0,0,0,1,4,3,6,5,0,0,0,0,0,0,2,3,6,6,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,3,3,3,2,4,8,129,4,6,6,3,7,6,28,3,4
1871008,1,2,0,1,1,2,9,3,12,1,1,14,0,0,0,0,0,0,7,2,2,47,0,1,22,0,0,0,0,0,0,0,0,29,2,1,2,10,24,10,0,0,0,0,0,0,0,0,0,1,1,13,3,20,3,4,0,0,0,0,0,0,0,0,1,9,7,6,6,0,0,0,0,0,0,2,6,5,8,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,8,10,2,0,0,0,0,0,0,0,1,8,3,2,1,6,1,5,1,4,1,5,1,2,2,1
1262746,5,4,2,5,1,1,2,0,0,0,3,2,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,4,0,0,0,0,0,0,0,0,11,0,3,1,0,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,4,1,6,0,0,0,0,0,0,0,1,0,0,1,0,1,1,8,13,2,0,3,2,1,1,2
1262815,0,0,2,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,133,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,1,0,0,0,3
574930,3,2,1,0,2,0,2,0,2,1,0,15,0,0,0,0,0,0,6,2,9,7,0,3,5,0,0,0,0,0,0,0,0,0,1,105,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,11,8,0,1,1,0,0,0,0,0,0,0,0,0,4,1,8,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,12,3,1,0,0,41,0,0,0,3,1,5,7,0,0,0,0,0,0,0,2,0,1,2,4,3,4,5,1,0,2,10,3,3,0,45
1935142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262957,0,0,1,71,78,1,78,1,1,1,1,1,0,0,0,0,0,0,3,0,1,5,0,5,2,0,0,0,0,0,0,0,0,0,1,2,150,0,2,2,0,0,0,0,0,0,0,0,0,0,1,8,205,2,0,30,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,3,1,38,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,16,1,269,0,0,0,0,0,0,0,1,2,1,2,4,1,1,48,5,101,0,402,109,1,1,2
1520,1,1,1,3,1,2,0,0,1,1,1,0,0,0,2,0,14,0,0,1,0,0,0,0,1,8,0,3,0,0,5,0,0,1,1,1,4,0,1,1,6,0,1,2,14,0,6,0,0,0,1,0,1,2,1,0,8,0,0,8,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,1,0,1,4,14,12,0,5,0,1,0,0,0,0,0,8,3,0,0,1,2,1,3,0,0,0,0,5,3,1,1,0,0,0,0,1,1,1,3,1,1,1,0,1,1
1947222,0,0,5,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,0,0
29332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,59,0,59,0,0,0,0,0,0,0,0,6,0,0,218,0,0,0,2,0,0,0,0,0,0,0,0,0,969,0,0,0,24,0,0,0,0,0,0,0,0,51,0,0,0,103,0,0,0,0,78,0,0,373,0,0,0,0,0,115,37,504,0,0,0,0,0,0,0,0,0,0,0,48,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33038,197,117,118,29,91,129,33,1661,255,276,116,56,111,2315,177,0,7,5,32,165,1889,78,0,153,295,0,1155,11,0,0,0,0,83,1411,148,1730,30,54,54,22,14,0,14,40,0,54,0,24,0,75,263,68,24,12,1456,28,26,18,1535,2,25,0,0,91,86,83,192,1112,4735,14,0,0,7,5,90,164,25,170,113,8,0,4,538,10,0,163,290,249,3,596,687,0,7,1322,825,61,96,43,21,87,5,9,961,185,90,124,1872,743,79,869,813,1296,103,67,35,129,46,82,1304,101,232
1458425,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,26,29,0,0,0,0,0,0,0,0,0,33,0,0,0,0,41,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469610,0,0,2,0,0,2,2,12,0,17,1,10,0,314,0,0,0,239,16,0,0,5,0,15,9,0,0,0,0,0,0,785,0,0,33,2,0,0,0,0,0,0,152,0,0,0,0,0,0,20,0,17,0,0,0,5,0,0,286,0,0,379,320,0,15,8,28,0,5,0,0,0,394,0,0,9,0,23,5,0,0,0,0,0,0,11,0,9,481,0,0,0,0,0,9,2,19,0,0,31,0,0,0,0,0,3,0,7,43,0,0,0,2,26,0,3,0,0,0,4,9
2045015,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,21,18,0,0,0,0,0,0,0,0,0,0,5,1,2,10,5,4,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,6,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,8,19,0,0,3,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
762211,0,1,0,1,0,0,1,1,0,0,1,1,120,8,558,20,0,3,2,0,1,1,0,1,0,138,217,0,7,41,12,0,5,2,1,1,2,3,3,5,63,412,14,61,2,100,293,0,5480,10,0,1,1,4,1,1,5,0,6,124,15,572,38,2612,3,0,4,0,0,83,759,373,20,2,10,0,3,1,0,154,3,281,0,915,99,0,0,2,0,0,5,716,7,310,1,0,0,1,11,106,2,81,0,371,661,1,1,0,1,0,0,0,0,0,3,0,2,0,0,1,0
1842537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765821,1316,1118,1628,387,1285,4522,990,1656,2643,1717,5703,1341,526,701,1502,411,1435,1026,910,3101,4250,1060,0,5092,2500,968,1379,710,1346,1154,295,732,2935,1072,3276,831,479,593,151,805,801,2014,767,1377,2908,907,2337,3002,844,110,2752,1237,1374,601,760,1197,9373,995,2098,571,1161,961,2988,796,1022,618,1086,1279,3704,2144,2530,664,2137,1715,707,1538,725,3364,1375,1279,4315,792,1101,658,170,1580,1509,799,2309,1471,1789,1847,794,607,2460,2976,680,743,1280,578,2649,1436,797,1017,580,2792,857,2899,1541,1009,1503,5358,773,3847,936,2698,1753,1949,4429,5924,876
1263008,5,2,14,141,5,27,200,3,6,0,14,1,0,0,0,0,0,0,9,2,2,1,0,12,2,0,0,0,0,0,0,0,0,1,1,59,320,4,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,246,0,0,0,0,0,0,0,0,1,21,3,3,2,0,0,0,0,0,0,236,1,4,243,0,0,0,0,0,0,120,1,16,0,0,0,0,0,0,1,1001,23,2,0,0,0,0,0,0,0,2,1,2,1,1,1,2,56,277,30,2,3,4,2,4,60
1952023,1,1,1,15,1,2,1,1,1,1,2,1,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,19,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,1,15,1,7,1,1,3,2
1950389,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,3,0,0,0,0
1946267,1,1,2,4,5,4,4,2,6,2,7,6,0,0,0,0,0,0,6,1,2,7,0,3,6,0,0,0,0,0,0,0,0,0,1,5,6,1,2,9,0,0,0,0,0,0,0,0,0,1,1,8,7,11,1,3,0,0,0,0,0,0,0,0,1,4,3,1,1,0,0,0,0,0,0,4,13,2,11,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,4,3,5,6,0,0,0,0,0,0,0,2,2,2,3,1,2,1,14,2,8,3,10,3,1,9,4
1946275,0,0,1,0,0,0,0,0,0,0,1,0,8,2,0,5,0,5,1,0,1,1,0,0,0,8,0,3,0,2,2,7,5,0,1,0,0,0,0,0,14,5,0,5,69,4,0,4,21,0,0,2,3,1,0,0,64,21,0,8,0,9,0,23,0,0,1,0,0,12,10,0,3,0,14,1,1,4,0,4,54,12,13,11,4,0,0,2,11,0,31,19,0,0,0,0,1,1,3,4,0,8,3,13,3,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,0
1952284,0,0,0,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,2,0,1,5,0,7,1,0,0,0,0,0,0,0,0,0,1,1,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,5,6,2,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5,2,1,20,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,1,0,1,1,2,1,8,5,2,0,9,1,1,1,1
81459,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,20,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,0,9,4,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952413,0,0,1,29,13,0,3,0,2,1,0,356,0,0,0,0,0,0,600,0,0,513,0,370,2,0,0,0,0,0,0,0,0,0,0,1,85,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1045,24,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,213,1,1,923,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,28,0,0,0,0,0,11,0,1,1,1,1,1,1,0,274,144,14,1,19,30,0,1,1
1947238,0,0,2,0,1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,3,2,0,1,0
301301,32,40,82,68,698,116,88,142,76,163,50,208,29,0,10,0,0,43,46,169,101,186,0,254,109,18,0,0,184,0,20,44,55,160,565,492,58,27,6,30,0,25,4,38,0,5,209,12,0,11,131,188,21,28,103,57,0,245,58,0,93,53,584,255,47,229,285,575,56,0,0,11,12,0,0,101,38,312,147,0,0,3,66,0,0,516,143,432,190,290,426,46,0,167,190,112,190,51,0,19,5,55,11,23,48,302,117,391,100,68,689,1654,305,2216,56,226,69,943,82,43,582
163665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284708,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
498367,2,4,9,6,6,3,62,19,1,3,2,15,0,0,0,2,16,8,3,2,16,2,0,11,2,21,2,0,0,4,7,2,4,1,1,93,5,2,2,1,0,5,34,3,0,10,2,0,0,1,6,2,3,4,2,3,0,0,0,1,0,0,0,0,14,5,1,1,0,0,0,0,0,3,0,29,43,1,57,4,9,14,4,2,16,129,2,34,10,3,0,0,0,0,1,1,5,15,3,0,9,4,0,9,6,2,2,3,3,2,2,2,125,2,39,1,9,2,1,2,143
342942,27,17,13,11,26,21,8,62,69,27,23,51,0,0,0,0,0,0,23,30,35,42,0,30,58,0,0,0,0,0,0,0,0,22,13,23,15,24,7,14,0,0,0,0,0,0,0,0,0,43,41,43,6,12,19,8,0,0,0,0,0,0,0,0,30,33,114,18,138,0,0,0,0,0,0,19,15,16,34,0,0,0,0,0,0,17,41,159,0,0,0,0,0,0,15,11,50,7,0,0,0,0,0,0,0,17,30,39,14,57,22,44,24,43,14,14,9,20,38,22,15
1383,1,1,0,0,1,0,2,1,1,1,0,3,0,0,0,0,0,0,0,0,1,7,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,1,1,0,0,0,36,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,5,6,1,1,0,1,0,1,1
1000569,0,0,1,1,1,1,8,0,0,0,1,20,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6,0,1,0,3,0,0,0,2
1801670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,5,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947180,0,0,5,2,15,3,2,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,57,0,2,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,15,2,0,14,9,0,1,3
1263026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
1798708,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,9,4,6,0,0,0,0,0,0,0,7,0,0,0,8,5,3,9,0,0,0,0,0,0,0,0,5,11,8,2,8,0,0,28,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,20,4,0,7,20,22,0,0,0,0,9,0,5,0,6,4,0,0,0,8,0,34,6,0,5,0,0,0,0,0,0,4,4,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549812,0,0,0,0,0,0,0,0,0,0,0,0,10,25,20,37,19,25,0,0,0,0,0,0,0,27,55,35,24,19,25,31,41,0,0,0,0,0,0,0,54,10,57,39,16,22,4,158,20,0,0,0,0,0,0,0,11,0,24,7,11,12,22,13,0,0,0,0,0,69,3,12,7,64,16,0,0,0,0,40,0,12,27,19,6,0,0,0,36,25,6,26,64,11,0,0,0,0,8,20,22,96,25,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1262741,36,10,3,27,3,1,6,0,0,0,1,2,0,0,0,0,0,0,0,12,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,129,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,321,0,1,13,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,277,0,1,198,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,1,523,0,0,0,0,0,0,0,2,1,1,1,1,2,1,378,2,85,1,344,6,0,0,2
1829,0,0,1,1,2,1,1,0,1,0,0,8,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,7,0,0,0,0,0,1,1,1,1,0,0,0,22,6,0,0,12,0,0,0,0,1,1,1,1,1,12,0,18,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0
1262954,0,1,10,6,10,4,4,4,1,17,4,1,0,0,0,0,0,0,3,4,11,4,0,8,1,0,0,0,0,0,0,0,0,1,2,3,11,1,2,5,0,0,0,0,0,0,0,0,0,40,0,3,7,3,1,6,0,0,0,0,0,0,0,0,2,18,94,1,1,0,0,0,0,0,0,22,8,5,11,0,0,0,0,0,0,8,1,189,0,0,0,0,0,0,2,6,7,5,0,0,0,0,0,0,0,1,3,10,9,1,2,31,6,631,7,1,6,6,11,3,5
1150298,1901,1352,1076,708,3564,3069,811,730,5125,4916,4226,968,5620,4623,11552,497,471,2343,388,2512,1768,840,0,933,4151,506,2379,0,16,735,71,4496,1294,2512,5281,69,355,3371,134,125,30,2214,1594,1630,325,600,258,400,19,92,4645,1278,4433,180,586,1130,220,107,3265,0,113,945,4111,345,4370,1921,1375,2856,473,478,3520,273,1989,2396,420,174,93,2661,333,562,163,805,2591,327,14,333,2056,1270,3768,2705,108,553,1637,1673,2321,1847,1700,2897,36,394,877,1004,2830,1825,1226,4384,4710,1349,3619,4138,8472,4351,182,1460,312,4711,6185,1208,3989,2274,333
1690483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,8,78,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739452,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,2,0,0,1,1,1,0
1463912,3,4,3,11,5,6,6,1,3,2,3,24,0,0,0,0,0,0,3,5,5,3,0,7,5,0,0,0,0,0,0,0,0,2,1,11,13,2,6,2,0,0,0,0,0,0,0,0,0,2,2,4,7,6,1,6,0,0,0,0,0,0,0,0,3,4,2,2,1,0,0,0,0,0,0,3,4,1,7,0,0,0,0,0,0,7,4,2,0,0,0,0,0,0,4,2,3,5,0,0,0,0,0,0,0,3,3,4,4,5,6,4,6,4,12,3,13,4,1,2,8
1950916,1,2,5,325,26,3,34,7,4,7,3,10,0,0,0,0,0,0,19,2,9,18,0,12,8,0,0,0,0,0,0,0,0,1,4,50,368,1,8,23,0,0,0,0,0,0,0,0,0,3,2,33,123,19,1,20,0,0,0,0,0,0,0,0,1,5,9,6,2,0,0,0,0,0,0,19,21,8,63,0,0,0,0,0,0,45,6,10,0,0,0,0,0,0,6,18,5,97,0,0,0,0,0,0,0,4,4,4,10,5,8,24,78,16,279,3,133,27,6,5,46
1262834,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0
